point,coordinates,hour,count
P337,"-0.2904842,-78.5196733",4,2
P337,"-0.2904842,-78.5196733",6,2
P337,"-0.2904842,-78.5196733",7,2
P337,"-0.2904842,-78.5196733",8,1
P337,"-0.2904842,-78.5196733",9,1
P337,"-0.2904842,-78.5196733",10,1
P337,"-0.2904842,-78.5196733",17,1
P337,"-0.2904842,-78.5196733",18,2
P337,"-0.2904842,-78.5196733",19,1
P337,"-0.2904842,-78.5196733",20,1
P337,"-0.2904842,-78.5196733",21,2
P337,"-0.2904842,-78.5196733",22,2
P337,"-0.2904842,-78.5196733",23,2
P338,"-0.2915,-78.51975",0,1
P338,"-0.2915,-78.51975",2,1
P338,"-0.2915,-78.51975",3,1
P338,"-0.2915,-78.51975",4,3
P338,"-0.2915,-78.51975",6,1
P338,"-0.2915,-78.51975",7,1
P338,"-0.2915,-78.51975",8,1
P338,"-0.2915,-78.51975",9,1
P338,"-0.2915,-78.51975",10,1
P338,"-0.2915,-78.51975",12,1
P338,"-0.2915,-78.51975",14,1
P338,"-0.2915,-78.51975",17,2
P338,"-0.2915,-78.51975",20,1
P338,"-0.2915,-78.51975",21,2
P338,"-0.2915,-78.51975",23,1
P339,"-0.2929,-78.51985",2,1
P339,"-0.2929,-78.51985",4,3
P339,"-0.2929,-78.51985",8,1
P339,"-0.2929,-78.51985",9,1
P339,"-0.2929,-78.51985",10,1
P339,"-0.2929,-78.51985",12,1
P339,"-0.2929,-78.51985",14,1
P339,"-0.2929,-78.51985",17,2
P339,"-0.2929,-78.51985",19,1
P339,"-0.2929,-78.51985",23,2
P340,"-0.29444,-78.52009",4,2
P340,"-0.29444,-78.52009",9,1
P340,"-0.29444,-78.52009",10,1
P340,"-0.29444,-78.52009",19,1
P340,"-0.29444,-78.52009",20,1
P340,"-0.29444,-78.52009",23,1
P341,"-0.29759,-78.52077",6,1
P341,"-0.29759,-78.52077",7,1
P341,"-0.29759,-78.52077",11,3
P341,"-0.29759,-78.52077",13,1
P341,"-0.29759,-78.52077",19,1
P341,"-0.29759,-78.52077",20,1
P342,"-0.30099,-78.52136",0,2
P342,"-0.30099,-78.52136",1,1
P342,"-0.30099,-78.52136",6,3
P342,"-0.30099,-78.52136",7,1
P342,"-0.30099,-78.52136",8,1
P342,"-0.30099,-78.52136",9,1
P342,"-0.30099,-78.52136",11,2
P342,"-0.30099,-78.52136",12,1
P342,"-0.30099,-78.52136",16,1
P342,"-0.30099,-78.52136",18,2
P342,"-0.30099,-78.52136",19,1
P342,"-0.30099,-78.52136",20,2
P342,"-0.30099,-78.52136",22,2
P343,"-0.3025647,-78.5216133",0,1
P343,"-0.3025647,-78.5216133",1,1
P343,"-0.3025647,-78.5216133",3,1
P343,"-0.3025647,-78.5216133",6,2
P343,"-0.3025647,-78.5216133",8,1
P343,"-0.3025647,-78.5216133",9,2
P343,"-0.3025647,-78.5216133",11,1
P343,"-0.3025647,-78.5216133",12,2
P343,"-0.3025647,-78.5216133",14,1
P343,"-0.3025647,-78.5216133",18,2
P343,"-0.3025647,-78.5216133",19,1
P343,"-0.3025647,-78.5216133",20,1
P343,"-0.3025647,-78.5216133",22,3
P344,"-0.3035,-78.52163",1,1
P344,"-0.3035,-78.52163",3,2
P344,"-0.3035,-78.52163",8,1
P344,"-0.3035,-78.52163",9,2
P344,"-0.3035,-78.52163",10,1
P344,"-0.3035,-78.52163",12,1
P344,"-0.3035,-78.52163",14,1
P344,"-0.3035,-78.52163",15,1
P344,"-0.3035,-78.52163",18,1
P344,"-0.3035,-78.52163",19,1
P344,"-0.3035,-78.52163",20,2
P344,"-0.3035,-78.52163",22,2
P345,"-0.30506,-78.52169",3,1
P345,"-0.30506,-78.52169",5,1
P345,"-0.30506,-78.52169",8,2
P345,"-0.30506,-78.52169",9,2
P345,"-0.30506,-78.52169",10,2
P345,"-0.30506,-78.52169",12,1
P345,"-0.30506,-78.52169",15,1
P345,"-0.30506,-78.52169",17,1
P345,"-0.30506,-78.52169",18,1
P345,"-0.30506,-78.52169",19,1
P345,"-0.30506,-78.52169",20,2
P346,"-0.30674,-78.52176",1,2
P346,"-0.30674,-78.52176",2,1
P346,"-0.30674,-78.52176",5,1
P346,"-0.30674,-78.52176",8,2
P346,"-0.30674,-78.52176",10,1
P346,"-0.30674,-78.52176",15,1
P346,"-0.30674,-78.52176",17,2
P346,"-0.30674,-78.52176",18,1
P346,"-0.30674,-78.52176",20,1
P347,"-0.30751,-78.5218",1,2
P347,"-0.30751,-78.5218",2,1
P347,"-0.30751,-78.5218",8,1
P347,"-0.30751,-78.5218",17,2
P348,"-0.30862,-78.52188",1,2
P348,"-0.30862,-78.52188",2,1
P348,"-0.30862,-78.52188",6,1
P348,"-0.30862,-78.52188",10,1
P348,"-0.30862,-78.52188",17,2
P349,"-0.31043,-78.52215",5,1
P349,"-0.31043,-78.52215",6,1
P349,"-0.31043,-78.52215",7,1
P349,"-0.31043,-78.52215",10,2
P349,"-0.31043,-78.52215",17,1
P350,"-0.31214,-78.52238",3,1
P350,"-0.31214,-78.52238",4,1
P350,"-0.31214,-78.52238",5,1
P350,"-0.31214,-78.52238",7,1
P350,"-0.31214,-78.52238",10,1
P350,"-0.31214,-78.52238",20,1
P350,"-0.31214,-78.52238",22,1
P351,"-0.31294,-78.52237",3,1
P351,"-0.31294,-78.52237",4,1
P351,"-0.31294,-78.52237",7,1
P351,"-0.31294,-78.52237",10,1
P351,"-0.31294,-78.52237",20,1
P351,"-0.31294,-78.52237",22,1
P352,"-0.3148223,-78.5221543",3,1
P352,"-0.3148223,-78.5221543",17,1
P352,"-0.3148223,-78.5221543",20,1
P353,"-0.31619,-78.52196",2,1
P353,"-0.31619,-78.52196",12,1
P353,"-0.31619,-78.52196",17,1
P354,"-0.31784,-78.52168",2,1
P354,"-0.31784,-78.52168",12,1
P356,"-0.32116,-78.52088",1,1
P356,"-0.32116,-78.52088",4,1
P356,"-0.32116,-78.52088",7,1
P356,"-0.32116,-78.52088",21,1
P357,"-0.3233255,-78.5201907",1,1
P357,"-0.3233255,-78.5201907",4,1
P357,"-0.3233255,-78.5201907",6,1
P357,"-0.3233255,-78.5201907",7,1
P357,"-0.3233255,-78.5201907",11,1
P357,"-0.3233255,-78.5201907",21,1
P357,"-0.3233255,-78.5201907",23,1
P358,"-0.3278,-78.5191",3,1
P358,"-0.3278,-78.5191",10,1
P358,"-0.3278,-78.5191",14,1
P359,"-0.3297461,-78.5192009",0,1
P359,"-0.3297461,-78.5192009",1,1
P359,"-0.3297461,-78.5192009",6,1
P359,"-0.3297461,-78.5192009",7,1
P359,"-0.3297461,-78.5192009",14,1
P359,"-0.3297461,-78.5192009",17,1
P359,"-0.3297461,-78.5192009",20,1
P360,"-0.33113,-78.51945",0,2
P360,"-0.33113,-78.51945",1,1
P360,"-0.33113,-78.51945",4,1
P360,"-0.33113,-78.51945",6,1
P360,"-0.33113,-78.51945",7,1
P360,"-0.33113,-78.51945",14,1
P360,"-0.33113,-78.51945",17,1
P360,"-0.33113,-78.51945",18,1
P360,"-0.33113,-78.51945",20,1
P360,"-0.33113,-78.51945",21,1
P361,"-0.33293,-78.51979",0,2
P361,"-0.33293,-78.51979",4,1
P361,"-0.33293,-78.51979",5,1
P361,"-0.33293,-78.51979",6,1
P361,"-0.33293,-78.51979",7,1
P361,"-0.33293,-78.51979",8,1
P361,"-0.33293,-78.51979",10,3
P361,"-0.33293,-78.51979",11,1
P361,"-0.33293,-78.51979",15,1
P361,"-0.33293,-78.51979",16,1
P361,"-0.33293,-78.51979",18,3
P361,"-0.33293,-78.51979",20,2
P361,"-0.33293,-78.51979",21,2
P361,"-0.33293,-78.51979",22,1
P362,"-0.3347547,-78.5201316",1,1
P362,"-0.3347547,-78.5201316",5,1
P362,"-0.3347547,-78.5201316",6,2
P362,"-0.3347547,-78.5201316",7,1
P362,"-0.3347547,-78.5201316",8,2
P362,"-0.3347547,-78.5201316",10,3
P362,"-0.3347547,-78.5201316",11,1
P362,"-0.3347547,-78.5201316",15,1
P362,"-0.3347547,-78.5201316",16,1
P362,"-0.3347547,-78.5201316",18,2
P362,"-0.3347547,-78.5201316",20,2
P362,"-0.3347547,-78.5201316",21,1
P362,"-0.3347547,-78.5201316",22,1
P363,"-0.33556,-78.52027",1,1
P363,"-0.33556,-78.52027",6,1
P363,"-0.33556,-78.52027",8,1
P363,"-0.33556,-78.52027",18,1
P363,"-0.33556,-78.52027",22,1
P364,"-0.33721,-78.52059",1,1
P364,"-0.33721,-78.52059",6,1
P364,"-0.33721,-78.52059",8,1
P365,"-0.33942,-78.52111",6,1
P365,"-0.33942,-78.52111",9,1
P365,"-0.33942,-78.52111",11,1
P365,"-0.33942,-78.52111",19,1
P366,"-0.34185,-78.5224",11,1
P366,"-0.34185,-78.5224",15,1
P366,"-0.34185,-78.5224",17,1
P366,"-0.34185,-78.5224",23,1
P367,"-0.34284,-78.5229738",11,1
P367,"-0.34284,-78.5229738",15,1
P367,"-0.34284,-78.5229738",17,1
P367,"-0.34284,-78.5229738",20,1
P367,"-0.34284,-78.5229738",21,1
P367,"-0.34284,-78.5229738",23,1
P368,"-0.34419,-78.52362",3,1
P368,"-0.34419,-78.52362",20,1
P368,"-0.34419,-78.52362",21,1
P369,"-0.34614,-78.52374",3,1
P369,"-0.34614,-78.52374",21,1
P369,"-0.34614,-78.52374",23,1
P370,"-0.34739,-78.52354",7,1
P370,"-0.34739,-78.52354",23,1
P371,"-0.3480581,-78.5234397",7,1
P371,"-0.3480581,-78.5234397",23,1
P372,"-0.348874,-78.5233195",3,1
P372,"-0.348874,-78.5233195",7,1
P373,"-0.3498,-78.52316",3,1
P373,"-0.3498,-78.52316",7,1
P375,"-0.35426,-78.52432",12,1
P375,"-0.35426,-78.52432",16,1
P376,"-0.35486,-78.5252",6,1
P376,"-0.35486,-78.5252",11,1
P376,"-0.35486,-78.5252",12,1
P376,"-0.35486,-78.5252",16,2
P377,"-0.3551982,-78.5258338",6,1
P377,"-0.3551982,-78.5258338",11,1
P377,"-0.3551982,-78.5258338",12,1
P377,"-0.3551982,-78.5258338",16,2
P378,"-0.35571,-78.52688",6,2
P378,"-0.35571,-78.52688",8,1
P378,"-0.35571,-78.52688",11,1
P378,"-0.35571,-78.52688",13,1
P378,"-0.35571,-78.52688",15,1
P378,"-0.35571,-78.52688",16,3
P378,"-0.35571,-78.52688",19,1
P378,"-0.35571,-78.52688",21,1
P378,"-0.35571,-78.52688",22,1
P379,"-0.35627,-78.52802",6,2
P379,"-0.35627,-78.52802",8,1
P379,"-0.35627,-78.52802",11,1
P379,"-0.35627,-78.52802",12,1
P379,"-0.35627,-78.52802",13,1
P379,"-0.35627,-78.52802",15,1
P379,"-0.35627,-78.52802",16,1
P379,"-0.35627,-78.52802",19,1
P379,"-0.35627,-78.52802",20,1
P379,"-0.35627,-78.52802",21,1
P379,"-0.35627,-78.52802",22,1
P380,"-0.35679,-78.52931",6,1
P380,"-0.35679,-78.52931",8,1
P380,"-0.35679,-78.52931",12,1
P380,"-0.35679,-78.52931",13,1
P380,"-0.35679,-78.52931",15,1
P380,"-0.35679,-78.52931",16,1
P380,"-0.35679,-78.52931",19,1
P380,"-0.35679,-78.52931",20,1
P380,"-0.35679,-78.52931",21,1
P380,"-0.35679,-78.52931",22,1
P381,"-0.35722,-78.532",16,2
P382,"-0.3574174,-78.5334403",7,1
P382,"-0.3574174,-78.5334403",16,2
P382,"-0.3574174,-78.5334403",17,1
P382,"-0.3574174,-78.5334403",21,1
P382,"-0.3574174,-78.5334403",22,1
P382,"-0.3574174,-78.5334403",23,1
P383,"-0.35913,-78.53468",0,1
P383,"-0.35913,-78.53468",2,1
P383,"-0.35913,-78.53468",4,1
P383,"-0.35913,-78.53468",7,1
P383,"-0.35913,-78.53468",15,2
P383,"-0.35913,-78.53468",17,1
P383,"-0.35913,-78.53468",18,2
P383,"-0.35913,-78.53468",21,1
P383,"-0.35913,-78.53468",22,1
P383,"-0.35913,-78.53468",23,1
P384,"-0.3607322,-78.5337868",0,1
P384,"-0.3607322,-78.5337868",2,1
P384,"-0.3607322,-78.5337868",6,1
P384,"-0.3607322,-78.5337868",10,1
P384,"-0.3607322,-78.5337868",15,2
P384,"-0.3607322,-78.5337868",18,1
P385,"-0.36231,-78.53209",13,1
P385,"-0.36231,-78.53209",15,1
P386,"-0.36334,-78.53098",11,1
P386,"-0.36334,-78.53098",13,1
P387,"-0.3650716,-78.5291244",6,1
P387,"-0.3650716,-78.5291244",8,1
P387,"-0.3650716,-78.5291244",11,1
P388,"-0.36585,-78.52861",6,1
P388,"-0.36585,-78.52861",8,1
P388,"-0.36585,-78.52861",11,1
P388,"-0.36585,-78.52861",18,2
P389,"-0.3678945,-78.5287481",5,1
P389,"-0.3678945,-78.5287481",18,2
P390,"-0.36955,-78.52908",5,1
P394,"-0.37431,-78.53007",17,1
P394,"-0.37431,-78.53007",23,1
P395,"-0.37536,-78.5303",16,1
P395,"-0.37536,-78.5303",17,1
P395,"-0.37536,-78.5303",18,1
P395,"-0.37536,-78.5303",23,1
P396,"-0.37616,-78.53046",4,1
P396,"-0.37616,-78.53046",16,1
P396,"-0.37616,-78.53046",17,2
P396,"-0.37616,-78.53046",18,1
P396,"-0.37616,-78.53046",23,2
P397,"-0.37747,-78.53074",2,1
P397,"-0.37747,-78.53074",4,1
P397,"-0.37747,-78.53074",5,1
P397,"-0.37747,-78.53074",16,1
P397,"-0.37747,-78.53074",17,1
P397,"-0.37747,-78.53074",18,1
P397,"-0.37747,-78.53074",19,1
P397,"-0.37747,-78.53074",23,2
P398,"-0.37896,-78.53105",0,1
P398,"-0.37896,-78.53105",2,1
P398,"-0.37896,-78.53105",4,1
P398,"-0.37896,-78.53105",5,1
P398,"-0.37896,-78.53105",17,1
P398,"-0.37896,-78.53105",19,1
P399,"-0.38003,-78.53127",0,1
P399,"-0.38003,-78.53127",2,1
P399,"-0.38003,-78.53127",5,1
P399,"-0.38003,-78.53127",17,1
P399,"-0.38003,-78.53127",21,1
P400,"-0.38118,-78.53148",0,1
P400,"-0.38118,-78.53148",1,1
P400,"-0.38118,-78.53148",17,1
P400,"-0.38118,-78.53148",21,2
P400,"-0.38118,-78.53148",23,1
P401,"-0.3822891,-78.5317176",1,1
P401,"-0.3822891,-78.5317176",2,1
P401,"-0.3822891,-78.5317176",16,1
P401,"-0.3822891,-78.5317176",17,1
P401,"-0.3822891,-78.5317176",20,1
P401,"-0.3822891,-78.5317176",21,2
P401,"-0.3822891,-78.5317176",23,1
P402,"-0.38351,-78.53204",1,1
P402,"-0.38351,-78.53204",2,1
P402,"-0.38351,-78.53204",5,2
P402,"-0.38351,-78.53204",15,1
P402,"-0.38351,-78.53204",16,1
P402,"-0.38351,-78.53204",20,2
P402,"-0.38351,-78.53204",21,1
P402,"-0.38351,-78.53204",22,2
P402,"-0.38351,-78.53204",23,1
P403,"-0.38467,-78.5324",5,2
P403,"-0.38467,-78.5324",15,1
P403,"-0.38467,-78.5324",16,1
P403,"-0.38467,-78.5324",20,2
P403,"-0.38467,-78.5324",22,2
P404,"-0.38525,-78.53245",5,2
P404,"-0.38525,-78.53245",13,1
P404,"-0.38525,-78.53245",14,1
P404,"-0.38525,-78.53245",15,1
P404,"-0.38525,-78.53245",20,2
P404,"-0.38525,-78.53245",22,2
P405,"-0.38417,-78.5321",1,1
P405,"-0.38417,-78.5321",2,1
P405,"-0.38417,-78.5321",5,2
P405,"-0.38417,-78.5321",15,1
P405,"-0.38417,-78.5321",16,1
P405,"-0.38417,-78.5321",20,2
P405,"-0.38417,-78.5321",22,2
P406,"-0.3823199,-78.531621",1,1
P406,"-0.3823199,-78.531621",2,1
P406,"-0.3823199,-78.531621",16,1
P406,"-0.3823199,-78.531621",17,1
P406,"-0.3823199,-78.531621",20,1
P406,"-0.3823199,-78.531621",21,2
P406,"-0.3823199,-78.531621",23,1
P407,"-0.38072,-78.53127",0,1
P407,"-0.38072,-78.53127",1,1
P407,"-0.38072,-78.53127",2,1
P407,"-0.38072,-78.53127",5,1
P407,"-0.38072,-78.53127",17,1
P407,"-0.38072,-78.53127",21,2
P407,"-0.38072,-78.53127",23,1
P408,"-0.37939,-78.53096",0,1
P408,"-0.37939,-78.53096",2,1
P408,"-0.37939,-78.53096",5,1
P408,"-0.37939,-78.53096",17,1
P408,"-0.37939,-78.53096",19,1
P408,"-0.37939,-78.53096",21,1
P409,"-0.37822,-78.53072",2,1
P409,"-0.37822,-78.53072",4,1
P409,"-0.37822,-78.53072",5,1
P409,"-0.37822,-78.53072",17,1
P409,"-0.37822,-78.53072",18,1
P409,"-0.37822,-78.53072",19,1
P409,"-0.37822,-78.53072",23,1
P410,"-0.3768134,-78.5304371",4,1
P410,"-0.3768134,-78.5304371",16,1
P410,"-0.3768134,-78.5304371",17,2
P410,"-0.3768134,-78.5304371",18,1
P410,"-0.3768134,-78.5304371",19,1
P410,"-0.3768134,-78.5304371",23,2
P411,"-0.37579,-78.53023",4,1
P411,"-0.37579,-78.53023",16,1
P411,"-0.37579,-78.53023",17,2
P411,"-0.37579,-78.53023",18,1
P411,"-0.37579,-78.53023",23,2
P412,"-0.37485,-78.53004",16,1
P412,"-0.37485,-78.53004",17,1
P412,"-0.37485,-78.53004",23,1
P413,"-0.37387,-78.52984",17,1
P416,"-0.37037,-78.52909",5,1
P417,"-0.36893,-78.52879",5,1
P418,"-0.367924,-78.5285845",5,1
P418,"-0.367924,-78.5285845",18,2
P419,"-0.36722,-78.52844",6,1
P419,"-0.36722,-78.52844",18,2
P420,"-0.36633,-78.52833",6,1
P420,"-0.36633,-78.52833",8,1
P420,"-0.36633,-78.52833",18,2
P421,"-0.3654,-78.52863",6,1
P421,"-0.3654,-78.52863",8,1
P421,"-0.3654,-78.52863",11,1
P421,"-0.3654,-78.52863",18,2
P422,"-0.3649737,-78.5290265",6,1
P422,"-0.3649737,-78.5290265",8,1
P422,"-0.3649737,-78.5290265",11,1
P423,"-0.36409,-78.52996",11,1
P424,"-0.36279,-78.53138",13,1
P425,"-0.36132,-78.53296",6,1
P425,"-0.36132,-78.53296",10,1
P425,"-0.36132,-78.53296",15,1
P426,"-0.3606444,-78.5337029",0,1
P426,"-0.3606444,-78.5337029",2,1
P426,"-0.3606444,-78.5337029",6,1
P426,"-0.3606444,-78.5337029",10,1
P426,"-0.3606444,-78.5337029",15,2
P426,"-0.3606444,-78.5337029",18,1
P427,"-0.35992,-78.53431",0,1
P427,"-0.35992,-78.53431",2,1
P427,"-0.35992,-78.53431",4,1
P427,"-0.35992,-78.53431",6,1
P427,"-0.35992,-78.53431",7,1
P427,"-0.35992,-78.53431",10,1
P427,"-0.35992,-78.53431",15,2
P427,"-0.35992,-78.53431",17,1
P427,"-0.35992,-78.53431",18,2
P427,"-0.35992,-78.53431",21,1
P427,"-0.35992,-78.53431",22,1
P427,"-0.35992,-78.53431",23,1
P428,"-0.35828,-78.5343",0,1
P428,"-0.35828,-78.5343",2,1
P428,"-0.35828,-78.5343",4,1
P428,"-0.35828,-78.5343",7,1
P428,"-0.35828,-78.5343",15,2
P428,"-0.35828,-78.5343",16,1
P428,"-0.35828,-78.5343",17,1
P428,"-0.35828,-78.5343",18,2
P428,"-0.35828,-78.5343",21,1
P428,"-0.35828,-78.5343",22,1
P428,"-0.35828,-78.5343",23,1
P429,"-0.3575603,-78.5333847",7,1
P429,"-0.3575603,-78.5333847",16,2
P429,"-0.3575603,-78.5333847",17,1
P429,"-0.3575603,-78.5333847",21,1
P429,"-0.3575603,-78.5333847",22,1
P429,"-0.3575603,-78.5333847",23,1
P430,"-0.35719,-78.53073",13,1
P430,"-0.35719,-78.53073",16,1
P431,"-0.3566415,-78.528492",6,1
P431,"-0.3566415,-78.528492",8,1
P431,"-0.3566415,-78.528492",12,1
P431,"-0.3566415,-78.528492",13,1
P431,"-0.3566415,-78.528492",15,1
P431,"-0.3566415,-78.528492",16,1
P431,"-0.3566415,-78.528492",19,1
P431,"-0.3566415,-78.528492",20,1
P431,"-0.3566415,-78.528492",21,1
P431,"-0.3566415,-78.528492",22,1
P432,"-0.35615,-78.52749",6,2
P432,"-0.35615,-78.52749",8,1
P432,"-0.35615,-78.52749",11,1
P432,"-0.35615,-78.52749",12,1
P432,"-0.35615,-78.52749",13,1
P432,"-0.35615,-78.52749",15,1
P432,"-0.35615,-78.52749",16,2
P432,"-0.35615,-78.52749",19,1
P432,"-0.35615,-78.52749",20,1
P432,"-0.35615,-78.52749",21,1
P432,"-0.35615,-78.52749",22,1
P433,"-0.3553075,-78.5257902",6,1
P433,"-0.3553075,-78.5257902",11,1
P433,"-0.3553075,-78.5257902",12,1
P433,"-0.3553075,-78.5257902",16,2
P434,"-0.35469,-78.52467",12,1
P434,"-0.35469,-78.52467",16,2
P436,"-0.35066,-78.52291",3,1
P437,"-0.3488492,-78.5231727",3,1
P437,"-0.3488492,-78.5231727",7,1
P438,"-0.348042,-78.5232968",7,1
P438,"-0.348042,-78.5232968",23,1
P439,"-0.34685,-78.52349",3,1
P439,"-0.34685,-78.52349",23,1
P440,"-0.3455,-78.52364",3,1
P440,"-0.3455,-78.52364",20,1
P440,"-0.3455,-78.52364",21,1
P440,"-0.3455,-78.52364",23,1
P441,"-0.3429111,-78.5228578",11,1
P441,"-0.3429111,-78.5228578",15,1
P441,"-0.3429111,-78.5228578",17,1
P441,"-0.3429111,-78.5228578",20,1
P441,"-0.3429111,-78.5228578",21,1
P441,"-0.3429111,-78.5228578",23,1
P442,"-0.34097,-78.52171",6,1
P442,"-0.34097,-78.52171",11,1
P442,"-0.34097,-78.52171",15,1
P442,"-0.34097,-78.52171",17,1
P442,"-0.34097,-78.52171",19,1
P442,"-0.34097,-78.52171",23,1
P443,"-0.33808,-78.52059",1,1
P443,"-0.33808,-78.52059",9,1
P443,"-0.33808,-78.52059",11,1
P443,"-0.33808,-78.52059",19,1
P444,"-0.33648,-78.5203",1,1
P444,"-0.33648,-78.5203",6,1
P444,"-0.33648,-78.5203",8,1
P445,"-0.3347815,-78.5199734",1,1
P445,"-0.3347815,-78.5199734",5,1
P445,"-0.3347815,-78.5199734",6,2
P445,"-0.3347815,-78.5199734",7,1
P445,"-0.3347815,-78.5199734",8,2
P445,"-0.3347815,-78.5199734",10,3
P445,"-0.3347815,-78.5199734",11,1
P445,"-0.3347815,-78.5199734",15,1
P445,"-0.3347815,-78.5199734",16,1
P445,"-0.3347815,-78.5199734",18,2
P445,"-0.3347815,-78.5199734",20,2
P445,"-0.3347815,-78.5199734",21,1
P445,"-0.3347815,-78.5199734",22,1
P446,"-0.33364,-78.51977",4,1
P446,"-0.33364,-78.51977",5,1
P446,"-0.33364,-78.51977",6,1
P446,"-0.33364,-78.51977",7,1
P446,"-0.33364,-78.51977",8,1
P446,"-0.33364,-78.51977",10,3
P446,"-0.33364,-78.51977",11,1
P446,"-0.33364,-78.51977",15,1
P446,"-0.33364,-78.51977",16,1
P446,"-0.33364,-78.51977",18,3
P446,"-0.33364,-78.51977",20,2
P446,"-0.33364,-78.51977",21,1
P446,"-0.33364,-78.51977",22,1
P447,"-0.33226,-78.51952",0,2
P447,"-0.33226,-78.51952",4,1
P447,"-0.33226,-78.51952",5,1
P447,"-0.33226,-78.51952",6,1
P447,"-0.33226,-78.51952",7,2
P447,"-0.33226,-78.51952",8,1
P447,"-0.33226,-78.51952",10,3
P447,"-0.33226,-78.51952",11,1
P447,"-0.33226,-78.51952",14,1
P447,"-0.33226,-78.51952",15,1
P447,"-0.33226,-78.51952",16,1
P447,"-0.33226,-78.51952",17,1
P447,"-0.33226,-78.51952",18,2
P447,"-0.33226,-78.51952",20,2
P447,"-0.33226,-78.51952",21,2
P448,"-0.3297663,-78.5190742",0,1
P448,"-0.3297663,-78.5190742",1,1
P448,"-0.3297663,-78.5190742",6,1
P448,"-0.3297663,-78.5190742",7,1
P448,"-0.3297663,-78.5190742",14,1
P448,"-0.3297663,-78.5190742",17,1
P448,"-0.3297663,-78.5190742",20,1
P449,"-0.32869,-78.51896",6,1
P449,"-0.32869,-78.51896",14,1
P450,"-0.3262,-78.51916",0,1
P450,"-0.3262,-78.51916",10,1
P450,"-0.3262,-78.51916",11,1
P450,"-0.3262,-78.51916",14,1
P451,"-0.32458,-78.51964",0,1
P451,"-0.32458,-78.51964",4,1
P451,"-0.32458,-78.51964",6,1
P451,"-0.32458,-78.51964",10,1
P451,"-0.32458,-78.51964",11,1
P451,"-0.32458,-78.51964",23,1
P452,"-0.3232947,-78.5200734",1,1
P452,"-0.3232947,-78.5200734",4,1
P452,"-0.3232947,-78.5200734",6,1
P452,"-0.3232947,-78.5200734",7,1
P452,"-0.3232947,-78.5200734",11,1
P452,"-0.3232947,-78.5200734",21,1
P452,"-0.3232947,-78.5200734",23,1
P453,"-0.3221,-78.52046",1,1
P453,"-0.3221,-78.52046",4,2
P453,"-0.3221,-78.52046",6,1
P453,"-0.3221,-78.52046",7,1
P453,"-0.3221,-78.52046",21,1
P453,"-0.3221,-78.52046",23,1
P454,"-0.32005,-78.52111",4,1
P455,"-0.31841,-78.52146",2,1
P455,"-0.31841,-78.52146",12,1
P456,"-0.3171381,-78.52167",2,1
P456,"-0.3171381,-78.52167",12,1
P457,"-0.31381,-78.52217",3,1
P457,"-0.31381,-78.52217",4,1
P457,"-0.31381,-78.52217",17,1
P457,"-0.31381,-78.52217",20,1
P457,"-0.31381,-78.52217",22,1
P458,"-0.3114,-78.52217",4,1
P458,"-0.3114,-78.52217",5,1
P458,"-0.3114,-78.52217",6,1
P458,"-0.3114,-78.52217",7,1
P458,"-0.3114,-78.52217",10,1
P458,"-0.3114,-78.52217",17,1
P458,"-0.3114,-78.52217",22,1
P459,"-0.30956,-78.52189",1,2
P459,"-0.30956,-78.52189",2,1
P459,"-0.30956,-78.52189",5,1
P459,"-0.30956,-78.52189",6,1
P459,"-0.30956,-78.52189",7,1
P459,"-0.30956,-78.52189",10,1
P459,"-0.30956,-78.52189",17,2
P460,"-0.30811,-78.52169",1,2
P460,"-0.30811,-78.52169",2,1
P460,"-0.30811,-78.52169",17,1
P461,"-0.30601,-78.5216",3,1
P461,"-0.30601,-78.5216",5,1
P461,"-0.30601,-78.5216",8,2
P461,"-0.30601,-78.5216",9,1
P461,"-0.30601,-78.5216",10,2
P461,"-0.30601,-78.5216",15,1
P461,"-0.30601,-78.5216",17,1
P461,"-0.30601,-78.5216",18,1
P461,"-0.30601,-78.5216",19,1
P461,"-0.30601,-78.5216",20,1
P462,"-0.30449,-78.52157",3,2
P462,"-0.30449,-78.52157",5,1
P462,"-0.30449,-78.52157",8,2
P462,"-0.30449,-78.52157",9,2
P462,"-0.30449,-78.52157",10,2
P462,"-0.30449,-78.52157",12,1
P462,"-0.30449,-78.52157",14,1
P462,"-0.30449,-78.52157",15,1
P462,"-0.30449,-78.52157",17,1
P462,"-0.30449,-78.52157",18,1
P462,"-0.30449,-78.52157",19,1
P462,"-0.30449,-78.52157",20,2
P462,"-0.30449,-78.52157",22,1
P463,"-0.3025727,-78.5214618",0,1
P463,"-0.3025727,-78.5214618",1,1
P463,"-0.3025727,-78.5214618",3,1
P463,"-0.3025727,-78.5214618",6,2
P463,"-0.3025727,-78.5214618",8,1
P463,"-0.3025727,-78.5214618",9,2
P463,"-0.3025727,-78.5214618",11,1
P463,"-0.3025727,-78.5214618",12,2
P463,"-0.3025727,-78.5214618",14,1
P463,"-0.3025727,-78.5214618",18,2
P463,"-0.3025727,-78.5214618",19,1
P463,"-0.3025727,-78.5214618",20,2
P463,"-0.3025727,-78.5214618",22,3
P464,"-0.30025,-78.52105",0,2
P464,"-0.30025,-78.52105",6,3
P464,"-0.30025,-78.52105",7,1
P464,"-0.30025,-78.52105",8,1
P464,"-0.30025,-78.52105",9,1
P464,"-0.30025,-78.52105",11,2
